x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
-0.0133182,-2.03581,0,-0.5,-0.0137265,-2.04094,0.00513792,0.331993,1.2866
-0.0133172,-2.03581,0,-0.5,-0.0137964,-2.04091,0.00510192,0.337095,1.2917
-0.0133162,-2.03581,0,-0.5,-0.0138626,-2.04087,0.00506186,0.342157,1.29676
-0.0133149,-2.03581,0,-0.5,-0.0139251,-2.04082,0.005018,0.347175,1.30178
-0.0133139,-2.03581,0,-0.5,-0.0139838,-2.04077,0.00496912,0.352144,1.30675
-0.013313,-2.03581,0,-0.5,-0.0140386,-2.04072,0.00491691,0.357061,1.31166
-0.0133118,-2.03581,0,-0.5,-0.0140894,-2.04067,0.00485969,0.361921,1.31652
-0.0133108,-2.03581,0,-0.5,-0.0141362,-2.04061,0.00479841,0.366719,1.32132
-0.0133102,-2.03581,0,-0.5,-0.014179,-2.04054,0.00473428,0.371453,1.32606
-0.013309,-2.03582,0,-0.5,-0.0142178,-2.04047,0.0046649,0.376118,1.33072
-0.0133083,-2.03582,0,-0.5,-0.0142527,-2.0404,0.00459242,0.380711,1.33531
-0.0133074,-2.03582,0,-0.5,-0.0142839,-2.04033,0.00451612,0.385227,1.33983
-0.0133067,-2.03582,0,-0.5,-0.0143113,-2.04025,0.00443673,0.389663,1.34427
-0.0133059,-2.03582,0,-0.5,-0.0143353,-2.04017,0.00435328,0.394017,1.34862
-0.0133057,-2.03582,0,-0.5,-0.0143554,-2.04009,0.00427008,0.398287,1.35289
-0.0133052,-2.03582,0,-0.5,-0.0143724,-2.04,0.00418258,0.402469,1.35707
-0.0133046,-2.03583,0,-0.5,-0.0143863,-2.03991,0.00409293,0.406562,1.36117
-0.0133044,-2.03583,0,-0.5,-0.014397,-2.03982,0.00400233,0.410565,1.36517
-0.0133041,-2.03583,0,-0.5,-0.0144047,-2.03973,0.00390959,0.414474,1.36908
-0.013304,-2.03583,0,0,-0.0144097,-2.03964,0.0038178,0.418292,1.3729
-0.013304,-2.03583,0,0,-0.0144114,-2.03958,0.00375438,0.00375438,1.37665
-0.0133041,-2.03583,0,0,-0.0144118,-2.03955,0.0037303,0.00748467,1.38038
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.011215,1.38411
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.0149453,1.38784
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.0186756,1.39157
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.0224059,1.3953
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.0261362,1.39903
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.0298665,1.40276
-0.0133041,-2.03583,0,0,-0.0144116,-2.03955,0.0037303,0.0335968,1.40649
-0.0133041,-2.03583,1,0,-0.0144116,-2.03955,0.0037303,0.0373271,1.41022
-0.0133254,-2.03415,1,0,-0.0144808,-2.03486,0.000724792,0.0380518,1.41095
-0.0134601,-2.02343,1,0,-0.0146954,-2.02007,0.00334477,0.0413966,1.41429
-0.0137115,-2.00271,1,0,-0.0150376,-1.99562,0.00708032,0.0484769,1.42137
-0.0140714,-1.97193,1,0,-0.015512,-1.96093,0.0109874,0.0594643,1.43236
-0.0145406,-1.93113,1,0,-0.0161169,-1.91624,0.0148846,0.0743489,1.44724
-0.0152489,-1.86898,1,0,-0.0168523,-1.86154,0.00742316,0.0817721,1.45467
-0.0159587,-1.80618,1,0,-0.0177262,-1.79615,0.0100162,0.0917883,1.46468
-0.0167756,-1.73339,1,0,-0.0187089,-1.72215,0.011214,0.103002,1.4759
-0.0176978,-1.65059,1,0,-0.0198622,-1.63476,0.0158021,0.118804,1.4917
-0.0187238,-1.5578,1,0,-0.0210688,-1.54277,0.0149994,0.133804,1.5067
-0.0196004,-1.47806,1,0,-0.0223749,-1.4428,0.0352122,0.169016,1.54191
-0.0204795,-1.39807,1,0,-0.0236814,-1.34281,0.0552036,0.22422,1.59712
-0.022018,-1.25808,1,0,-0.024988,-1.24282,0.0152055,0.239425,1.61232
-0.0228972,-1.17809,1,0,-0.0262945,-1.14283,0.035181,0.274606,1.6475
-0.0239962,-1.07809,1,0,-0.0276012,-1.04283,0.0351613,0.309767,1.68266
-0.0253149,-0.958102,1,0,-0.0289078,-0.942843,0.0151503,0.324918,1.69781
-0.026414,-0.858109,1,0,-0.0302145,-0.842852,0.0151224,0.34004,1.71294
-0.0275131,-0.758116,1,0,-0.0315213,-0.74286,0.0150864,0.355127,1.72802
-0.0281726,-0.69812,1,0,-0.032828,-0.642869,0.0549819,0.410108,1.783
-0.0297114,-0.55813,1,0,-0.0341349,-0.542878,0.0149707,0.425079,1.79797
-0.0305885,-0.478349,0,0,-0.0354213,-0.444523,0.0333944,0.458474,1.83137
