x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
0.00354113,2.00257,0.177,0,0.00582402,2.00243,0.000135183,0.0088563,1.25009
0.00343134,1.98737,0.227,0,0.00564809,1.98322,0.00413954,0.0129958,1.25423
0.00326414,1.96385,0.2765,0,0.00542544,1.95866,0.00517952,0.0181754,1.25941
0.00306273,1.93546,0.326,0,0.00515858,1.92923,0.00622606,0.0244014,1.26564
0.0028751,1.90911,0.3755,0,0.00484528,1.89479,0.0143138,0.0387152,1.27995
0.00255022,1.86373,0.4225,0,0.00448579,1.85545,0.00827551,0.0469908,1.28823
0.00223965,1.82062,0.473,0,0.00408055,1.8113,0.00931251,0.0563033,1.29754
0.001891,1.7725,0.524,0,0.00361761,1.7611,0.0113977,0.067701,1.30894
0.00150387,1.71937,0.5735,0,0.0031254,1.70796,0.011413,0.079114,1.32035
0.00116643,1.67329,0.623,0,0.00257512,1.64881,0.0244832,0.103597,1.34483
0.000612965,1.59815,0.673,0,0.00197542,1.58464,0.0135094,0.117107,1.35834
0.000212449,1.54408,0.7235,0,0.00132629,1.51549,0.0285918,0.145698,1.38693
